"Station Name","HAMILTON RBG CS"
"Province","ONTARIO"
"Latitude","43.29"
"Longitude","-79.91"
"Elevation","102.00"
"Climate Identifier","6153301"
"WMO Identifier","71297"
"TC Identifier","XHM"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-05-28 04:00","2014","05","28","04:00"," ","15.8","","10.2","","70","","3","","8","","","","100.05","","","","","","NA"
"2014-05-28 05:00","2014","05","28","05:00"," ","15.5","","9.9","","69","","3","","8","","","","100.12","","","","","","NA"
"2014-05-28 06:00","2014","05","28","06:00"," ","15.4","","10.1","","71","","4","","6","","","","100.19","","","","","","NA"
"2014-05-28 07:00","2014","05","28","07:00"," ","15.6","","10.4","","71","","5","","9","","","","100.22","","","","","","NA"
"2014-05-28 08:00","2014","05","28","08:00"," ","16.4","","10.9","","70","","5","","12","","","","100.27","","","","","","NA"
"2014-05-28 09:00","2014","05","28","09:00"," ","17.2","","11.8","","71","","6","","11","","","","100.33","","","","","","NA"
"2014-05-28 10:00","2014","05","28","10:00"," ","16.9","","11.7","","71","","7","","9","","","","100.40","","","","","","NA"
"2014-05-28 11:00","2014","05","28","11:00"," ","14.0","","10.6","","80","","9","","10","","","","100.51","","","","","","NA"
"2014-05-28 12:00","2014","05","28","12:00"," ","13.7","","10.7","","82","","7","","10","","","","100.56","","","","","","NA"
"2014-05-28 13:00","2014","05","28","13:00"," ","16.6","","11.9","","74","","7","","12","","","","100.57","","","","","","NA"
"2014-05-28 14:00","2014","05","28","14:00"," ","16.7","","11.2","","70","","9","","12","","","","100.61","","","","","","NA"
"2014-05-28 15:00","2014","05","28","15:00"," ","16.1","","10.7","","70","","9","","14","","","","100.59","","","","","","NA"
"2014-05-28 16:00","2014","05","28","16:00"," ","15.5","","10.2","","71","","10","","13","","","","100.59","","","","","","NA"
"2014-05-28 17:00","2014","05","28","17:00"," ","15.3","","9.4","","68","","9","","10","","","","100.58","","","","","","NA"
"2014-05-28 18:00","2014","05","28","18:00"," ","15.3","","9.0","","66","","7","","14","","","","100.59","","","","","","NA"
"2014-05-28 19:00","2014","05","28","19:00"," ","14.3","","8.6","","69","","7","","13","","","","100.67","","","","","","NA"
"2014-05-28 20:00","2014","05","28","20:00"," ","13.6","","8.7","","72","","5","","12","","","","100.73","","","","","","NA"
"2014-05-28 21:00","2014","05","28","21:00"
"2014-05-28 22:00","2014","05","28","22:00"
"2014-05-28 23:00","2014","05","28","23:00"
"2014-05-29 00:00","2014","05","29","00:00"
"2014-05-29 01:00","2014","05","29","01:00"
"2014-05-29 02:00","2014","05","29","02:00"
"2014-05-29 03:00","2014","05","29","03:00"," ","11.3","","9.3","","88","","11","","5","","","","100.72","","","","","","NA"
"2014-05-29 04:00","2014","05","29","04:00"," ","11.3","","9.4","","88","","9","","4","","","","100.74","","","","","","NA"
"2014-05-29 05:00","2014","05","29","05:00"," ","11.4","","9.7","","89","","","M","1","","","","100.76","","","","","","NA"
"2014-05-29 06:00","2014","05","29","06:00"," ","12.1","","9.4","","84","","8","","5","","","","100.76","","","","","","NA"
"2014-05-29 07:00","2014","05","29","07:00"," ","12.7","","9.1","","79","","9","","7","","","","100.77","","","","","","NA"
"2014-05-29 08:00","2014","05","29","08:00"," ","13.1","","9.5","","79","","13","","6","","","","100.82","","","","","","NA"
"2014-05-29 09:00","2014","05","29","09:00"," ","15.1","","10.3","","73","","9","","10","","","","100.84","","","","","","NA"
"2014-05-29 10:00","2014","05","29","10:00"," ","16.6","","10.7","","68","","11","","9","","","","100.83","","","","","","NA"
"2014-05-29 11:00","2014","05","29","11:00"," ","14.5","","10.0","","74","","13","","13","","","","100.85","","","","","","NA"
"2014-05-29 12:00","2014","05","29","12:00"," ","15.0","","10.9","","77","","9","","9","","","","100.90","","","","","","NA"
"2014-05-29 13:00","2014","05","29","13:00"," ","16.0","","11.1","","73","","10","","11","","","","100.91","","","","","","NA"
"2014-05-29 14:00","2014","05","29","14:00"," ","15.2","","10.6","","74","","12","","10","","","","100.82","","","","","","NA"
"2014-05-29 15:00","2014","05","29","15:00"," ","16.3","","11.4","","73","","9","","9","","","","100.78","","","","","","NA"
"2014-05-29 16:00","2014","05","29","16:00"," ","16.2","","11.3","","73","","9","","13","","","","100.72","","","","","","NA"
"2014-05-29 17:00","2014","05","29","17:00"," ","16.1","","11.1","","72","","14","","8","","","","100.70","","","","","","NA"
"2014-05-29 18:00","2014","05","29","18:00"," ","15.6","","11.3","","76","","10","","7","","","","100.70","","","","","","NA"
"2014-05-29 19:00","2014","05","29","19:00"," ","14.6","","11.0","","79","","6","","6","","","","100.73","","","","","","NA"
"2014-05-29 20:00","2014","05","29","20:00"," ","13.4","","10.9","","85","","5","","3","","","","100.78","","","","","","NA"
"2014-05-29 21:00","2014","05","29","21:00"," ","11.7","","10.1","","89","","32","","2","","","","100.82","","","","","","NA"
"2014-05-29 22:00","2014","05","29","22:00"," ","10.7","","9.5","","92","","","M","0","","","","100.85","","","","","","NA"
"2014-05-29 23:00","2014","05","29","23:00"," ","10.3","","9.3","","94","","","M","0","","","","100.84","","","","","","NA"
"2014-05-30 00:00","2014","05","30","00:00"," ","9.8","","8.9","","94","","","M","0","","","","100.85","","","","","","NA"
"2014-05-30 01:00","2014","05","30","01:00"," ","9.4","","8.6","","95","","","M","0","","","","100.87","","","","","","NA"
"2014-05-30 02:00","2014","05","30","02:00"," ","9.0","","8.3","","95","","30","","1","","","","100.84","","","","","","NA"
"2014-05-30 03:00","2014","05","30","03:00"," ","9.2","","8.5","","96","","29","","5","","","","100.81","","","","","","NA"
"2014-05-30 04:00","2014","05","30","04:00"," ","9.0","","8.4","","96","","29","","4","","","","100.82","","","","","","NA"
"2014-05-30 05:00","2014","05","30","05:00"," ","9.1","","8.5","","96","","27","","3","","","","100.86","","","","","","NA"
"2014-05-30 06:00","2014","05","30","06:00"," ","11.0","","10.4","","96","","","M","1","","","","100.92","","","","","","NA"
"2014-05-30 07:00","2014","05","30","07:00"," ","15.2","","11.6","","80","","25","","3","","","","100.91","","","","","","NA"
"2014-05-30 08:00","2014","05","30","08:00"," ","19.0","","12.2","","65","","14","","5","","","","100.92","","","","","","NA"
"2014-05-30 09:00","2014","05","30","09:00"," ","22.2","","9.8","","45","","34","","4","","","","100.91","","","","","","NA"
"2014-05-30 10:00","2014","05","30","10:00"," ","23.0","","10.8","","46","","12","","5","","","","100.87","","25","","","","NA"
"2014-05-30 11:00","2014","05","30","11:00"," ","23.4","","11.6","","48","","11","","10","","","","100.85","","25","","","","NA"
"2014-05-30 12:00","2014","05","30","12:00"," ","22.5","","11.3","","49","","11","","6","","","","100.83","","","","","","NA"
"2014-05-30 13:00","2014","05","30","13:00"," ","21.6","","10.5","","49","","5","","6","","","","100.85","","","","","","NA"
"2014-05-30 14:00","2014","05","30","14:00"," ","22.8","","10.0","","44","","9","","7","","","","100.79","","","","","","NA"
"2014-05-30 15:00","2014","05","30","15:00"," ","22.7","","10.2","","45","","6","","10","","","","100.77","","","","","","NA"
"2014-05-30 16:00","2014","05","30","16:00"," ","23.0","","9.9","","44","","7","","7","","","","100.75","","","","","","NA"
"2014-05-30 17:00","2014","05","30","17:00"," ","23.2","","11.0","","46","","15","","4","","","","100.74","","25","","","","NA"
"2014-05-30 18:00","2014","05","30","18:00"," ","22.2","","12.2","","53","","20","","5","","","","100.72","","25","","","","NA"
"2014-05-30 19:00","2014","05","30","19:00"," ","21.4","","12.7","","57","","24","","1","","","","100.74","","","","","","NA"
"2014-05-30 20:00","2014","05","30","20:00"," ","18.0","","12.9","","72","","31","","2","","","","100.78","","","","","","NA"
"2014-05-30 21:00","2014","05","30","21:00"," ","15.8","","12.7","","82","","2","","3","","","","100.85","","","","","","NA"
"2014-05-30 22:00","2014","05","30","22:00"," ","16.4","","11.2","","71","","5","","3","","","","100.89","","","","","","NA"
"2014-05-30 23:00","2014","05","30","23:00"," ","14.1","","11.3","","83","","25","","2","","","","100.93","","","","","","NA"
"2014-05-31 00:00","2014","05","31","00:00"," ","13.3","","10.7","","84","","29","","1","","","","100.95","","","","","","NA"
"2014-05-31 01:00","2014","05","31","01:00"," ","12.5","","10.0","","85","","27","","1","","","","100.98","","","","","","NA"
"2014-05-31 02:00","2014","05","31","02:00"," ","10.9","","9.0","","88","","25","","2","","","","101.02","","","","","","NA"
"2014-05-31 03:00","2014","05","31","03:00"," ","10.8","","9.2","","90","","","M","1","","","","101.10","","","","","","NA"
"2014-05-31 04:00","2014","05","31","04:00"," ","10.9","","8.9","","88","","","M","1","","","","101.16","","","","","","NA"
"2014-05-31 05:00","2014","05","31","05:00"," ","9.8","","8.0","","88","","5","","3","","","","101.22","","","","","","NA"
"2014-05-31 06:00","2014","05","31","06:00"," ","12.4","","9.6","","83","","4","","3","","","","101.27","","","","","","NA"
"2014-05-31 07:00","2014","05","31","07:00"," ","16.1","","8.3","","60","","8","","6","","","","101.29","","","","","","NA"
"2014-05-31 08:00","2014","05","31","08:00"," ","17.3","","7.1","","51","","12","","7","","","","101.31","","","","","","NA"
"2014-05-31 09:00","2014","05","31","09:00"," ","17.7","","6.7","","49","","11","","9","","","","101.34","","","","","","NA"
"2014-05-31 10:00","2014","05","31","10:00"," ","18.8","","4.1","","38","","9","","8","","","","101.34","","","","","","NA"
"2014-05-31 11:00","2014","05","31","11:00"," ","20.1","","3.1","","32","","11","","9","","","","101.32","","","","","","NA"
"2014-05-31 12:00","2014","05","31","12:00"," ","21.0","","2.0","","28","","13","","10","","","","101.31","","","","","","NA"
"2014-05-31 13:00","2014","05","31","13:00"," ","21.2","","2.1","","28","","8","","10","","","","101.30","","","","","","NA"
"2014-05-31 14:00","2014","05","31","14:00"," ","21.3","","1.4","","27","","9","","11","","","","101.26","","","","","","NA"
"2014-05-31 15:00","2014","05","31","15:00"," ","21.7","","2.7","","29","","8","","9","","","","101.22","","","","","","NA"
"2014-05-31 16:00","2014","05","31","16:00"," ","21.6","","2.7","","29","","8","","10","","","","101.19","","","","","","NA"
"2014-05-31 17:00","2014","05","31","17:00"," ","21.1","","2.8","","30","","9","","9","","","","101.18","","","","","","NA"
"2014-05-31 18:00","2014","05","31","18:00"," ","20.7","","2.2","","29","","8","","7","","","","101.17","","","","","","NA"
"2014-05-31 19:00","2014","05","31","19:00"," ","19.5","","1.9","","31","","6","","4","","","","101.17","","","","","","NA"
"2014-05-31 20:00","2014","05","31","20:00"," ","16.3","","5.1","","48","","5","","5","","","","101.14","","","","","","NA"
"2014-05-31 21:00","2014","05","31","21:00"," ","14.0","","7.0","","62","","4","","7","","","","101.16","","","","","","NA"
"2014-05-31 22:00","2014","05","31","22:00"," ","12.4","","5.4","","62","","4","","6","","","","101.19","","","","","","NA"
"2014-05-31 23:00","2014","05","31","23:00"," ","10.5","","5.2","","70","","","M","0","","","","101.21","","","","","","NA"
